idx,onnx,vnnlib,csv_timeout,used_timeout,wall_sec,verdict,result_file,log_file
76,"./onnx/svhn-point.onnx","vnnlib/svhn-img182.vnnlib",30,30,4.27,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0076__svhn-point__svhn-img182.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0076__svhn-point__svhn-img182.log"
77,"./onnx/svhn-trades.onnx","vnnlib/svhn-img182.vnnlib",30,30,4.39,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0077__svhn-trades__svhn-img182.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0077__svhn-trades__svhn-img182.log"
78,"./onnx/svhn-set.onnx","vnnlib/svhn-img182.vnnlib",30,30,4.77,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0078__svhn-set__svhn-img182.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0078__svhn-set__svhn-img182.log"
79,"./onnx/svhn-point.onnx","vnnlib/svhn-img225.vnnlib",30,30,5.06,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0079__svhn-point__svhn-img225.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0079__svhn-point__svhn-img225.log"
80,"./onnx/svhn-trades.onnx","vnnlib/svhn-img225.vnnlib",30,30,4.14,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0080__svhn-trades__svhn-img225.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0080__svhn-trades__svhn-img225.log"
81,"./onnx/svhn-set.onnx","vnnlib/svhn-img225.vnnlib",30,30,4.19,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0081__svhn-set__svhn-img225.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0081__svhn-set__svhn-img225.log"
82,"./onnx/svhn-point.onnx","vnnlib/svhn-img263.vnnlib",30,30,4.28,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0082__svhn-point__svhn-img263.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0082__svhn-point__svhn-img263.log"
83,"./onnx/svhn-trades.onnx","vnnlib/svhn-img263.vnnlib",30,30,4.22,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0083__svhn-trades__svhn-img263.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0083__svhn-trades__svhn-img263.log"
84,"./onnx/svhn-set.onnx","vnnlib/svhn-img263.vnnlib",30,30,4.10,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0084__svhn-set__svhn-img263.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0084__svhn-set__svhn-img263.log"
85,"./onnx/svhn-point.onnx","vnnlib/svhn-img279.vnnlib",30,30,4.27,"unknown","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0085__svhn-point__svhn-img279.result","/data1/Kane/ACT/audit_results/cora_strict_20260526/cora_2024/0085__svhn-point__svhn-img279.log"
